xTarget,xPre-Infected,xInfected,xVirus,xCDE8e,xCD8m,yTarget,yPre-Infected,yInfected,yVirus,yCDE8e,yCD8m
6.246528419488061e-34,279.661261886499,5572273.876364427,611993.287877072,165689.56845681166,0.02085263990988215,3.891363730189092e-34,268.4600180267046,5555749.535684242,610187.105459842,165517.50026937725,0.02272607939494048
3.891363730189092e-34,268.4600180267046,5555749.535684242,610187.105459842,165517.50026937725,0.02272607939494048,2.1098772672617107e-34,257.5589390228288,5539253.577009144,608383.9547141462,165343.8179647333,0.024705829691835435
2.1098772672617107e-34,257.5589390228288,5539253.577009144,608383.9547141462,165343.8179647333,0.024705829691835435,1.2317130847175971e-34,247.195341459816,5522809.55706417,606586.3534526351,165167.20115176743,0.026831524984991688
1.2317130847175971e-34,247.195341459816,5522809.55706417,606586.3534526351,165167.20115176743,0.026831524984991688,7.368044401921932e-35,237.26027717432322,5506409.115677616,604793.4114075444,164988.16976771457,0.029150276436443957
7.368044401921932e-35,237.26027717432322,5506409.115677616,604793.4114075444,164988.16976771457,0.029150276436443957,4.4695822923242905e-35,227.7336041930781,5490052.0434528375,603005.108632842,164806.773904113,0.031687934412313934
4.4695822923242905e-35,227.7336041930781,5490052.0434528375,603005.108632842,164806.773904113,0.031687934412313934,2.581751753043542e-35,218.54147352543538,5473732.000538684,601220.7688794466,164623.3910725638,0.03446541048957936
2.581751753043542e-35,218.54147352543538,5473732.000538684,601220.7688794466,164623.3910725638,0.03446541048957936,1.5111295698724343e-35,209.73677076973016,5457456.217048947,599441.1676640272,164437.6597732865,0.03750596409493132
1.5111295698724343e-35,209.73677076973016,5457456.217048947,599441.1676640272,164437.6597732865,0.03750596409493132,9.049928605010001e-36,201.30158919170816,5441224.47657523,597666.284051062,164249.62826031365,0.04083528268920812
9.049928605010001e-36,201.30158919170816,5441224.47657523,597666.284051062,164249.62826031365,0.04083528268920812,5.541944725275765e-36,193.22018760207504,5425036.777303954,595896.1200655502,164059.33380218147,0.04448164789402605
5.541944725275765e-36,193.22018760207504,5425036.777303954,595896.1200655502,164059.33380218147,0.04448164789402605,3.253405911301662e-36,185.42569528879196,5408886.362284838,594129.9534068599,163867.15529651754,0.048476021225603086
3.253405911301662e-36,185.42569528879196,5408886.362284838,594129.9534068599,163867.15529651754,0.048476021225603086,1.9440453227315825e-36,177.96211361037595,5392780.355402224,592368.5494110072,163672.75848168784,0.05285261175082769
1.9440453227315825e-36,177.96211361037595,5392780.355402224,592368.5494110072,163672.75848168784,0.05285261175082769,7.446193415334535e-37,170.53889978730462,5376679.7995780045,590607.730064155,163478.09634949078,0.05764756351263505
7.446193415334535e-37,170.53889978730462,5376679.7995780045,590607.730064155,163478.09634949078,0.05764756351263505,3.1896575952587887e-37,163.6133933610532,5360649.530627176,588854.452630155,163279.98737552777,0.06287076662686106
